id,experience,start,end,grad_year,gender,ug_school,ug_rank,ug_degree,ug_grad_year,mba_school,mba_rank,industry_category,Ethnicity_category,jobtype,jobtitle,jobSalary,job_title_clean,joinCol
3827.0,5,1989,1991,1989.0,female,"university of california, los angeles",18.0,arts,,columbia university - columbia business school,5.0,finance,eu,other,commercial banking representative,96046.82884193111,commercial banking representative,1
3828.0,1,2014,0,2007.0,male,,,,,"university of washington, michael g. foster school of business",28.0,management,eu,other,battalion s3 416th civil affairs battalion airborne,90343.25844258774,battalion s3  civil affairs battalion airborne,1
3828.0,4,2013,2014,2007.0,male,,,,,"university of washington, michael g. foster school of business",28.0,management,eu,other,commander charlie company 416th civil affairs battalion airborne,92612.60428379344,commander charlie company  civil affairs battalion airborne,1
3828.0,2,2013,0,2007.0,male,,,,,"university of washington, michael g. foster school of business",28.0,finance,eu,other,morgan stanley,112561.88518603424,morgan stanley,1
3828.0,5,2012,2013,2007.0,male,,,,,"university of washington, michael g. foster school of business",28.0,management,eu,other,commander hhc 416th civil affairs battalion airborne,90338.41724825164,commander hhc  civil affairs battalion airborne,1
3828.0,6,2011,2012,2007.0,male,,,,,"university of washington, michael g. foster school of business",28.0,management,eu,other,commander hhc 364th sustainment command expeditionary,74483.14615499975,commander hhc  sustainment command expeditionary,1
3828.0,7,2007,2011,2007.0,male,,,,,"university of washington, michael g. foster school of business",28.0,management,eu,other,deputy comptroller controller 70th rrc and 364th esc,96097.63528509976,deputy comptroller controller     esc,1
3828.0,8,2007,2009,2007.0,male,,,,,"university of washington, michael g. foster school of business",28.0,finance,eu,other,financial analyst business valuations,78925.2913712299,financial analyst business valuations,1
3829.0,2,2011,2013,2004.0,male,orange county business college,1000.0,business,,columbia university - columbia business school,5.0,computers,eu,other,vp enterprise marketing,140952.42732958734,vp enterprise marketing,1
3830.0,1,2007,0,1994.0,male,american university,1000.0,arts,1989.0,city university of new york school of law,1000.0,legal,eu,other,outside general counsel,121500.1250099832,outside general counsel,1
3834.0,1,2015,0,2005.0,male,,,,,northwestern university,39.0,management,eu,management,manager technology information communications and entertainment tice consulting,107362.07720032628,manager technology information communications  entertainment tice consulting,1
3834.0,2,2012,2015,2005.0,male,,,,,northwestern university,39.0,management,eu,other,senior associate technology information communications and entertainment tice consulting,94762.0646924497,senior associate technology information communications  entertainment tice consulting,1
3834.0,3,2011,2014,2005.0,male,,,,,northwestern university,39.0,management,eu,other,board member for the y of snoqualmie,94774.0325735432,board member for the y  ,1
3834.0,4,2011,2012,2005.0,male,,,,,northwestern university,39.0,finance,eu,other,graduate teaching assistant in marketing,65790.45414448027,graduate teaching assistant in marketing,1
3834.0,5,2011,2011,2005.0,male,,,,,northwestern university,39.0,management,eu,intern,customer impact consulting intern,61117.0403167636,customer impact consulting intern,1
3834.0,6,2011,2011,2005.0,male,,,,,northwestern university,39.0,computers,eu,other,mba analyst,74533.82470229223,mba analyst,1
3834.0,7,2008,2010,2005.0,male,,,,,northwestern university,39.0,management,eu,management,firm wide manager of professional development,89982.0161352726,firm wide manager  professional development,1
3834.0,8,2006,2008,2005.0,male,,,,,northwestern university,39.0,management,eu,other,professional development analyst,82862.66731358427,professional development analyst,1
3835.0,2,2007,2013,1993.0,male,university of minnesota-twin cities,24.0,arts,1989.0,columbia university - columbia business school,5.0,computers,eu,management,vice president partner marketing,144092.2248955999,vice president partner marketing,1
3835.0,5,1994,1999,1993.0,male,university of minnesota-twin cities,24.0,arts,1989.0,columbia university - columbia business school,5.0,computers,eu,management,brand marketing director us,118177.7424618633,brand marketing director us,1
3836.0,2,2012,2012,2011.0,female,,,,,"university of washington, michael g. foster school of business",28.0,computers,eu,intern,in house legal intern,65922.06317187288,in house legal intern,1
3837.0,6,1998,2002,1992.0,male,,,,,university of michigan,35.0,finance,eu,management,executive director m&a,143693.99794533127,executive director ,1
35899.0,1,2016,0,2004.0,male,university of pennsylvania - the wharton school,3.0,science,1998.0,fuqua school of business (duke university),1000.0,computers,eu,management,executive director m&a,143693.99794533127,executive director ,1
3839.0,2,1994,1998,1993.0,male,,,,,middlebury college,1000.0,management,eu,other,press secretary,87465.20141299743,press secretary,1
84778.0,3,2012,2013,2010.0,female,,,,,the george washington university,56.0,management,eu,other,press secretary,87465.20141299743,press secretary,1
3840.0,5,2009,2010,2009.0,female,,,,,university of washington,1000.0,finance,in,other,leasing specialist,76854.00570894178,leasing specialist,1
3842.0,2,2003,2006,1990.0,male,university of washington,1000.0,arts,1984.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,sarbanes oxley program manager,92887.0378618592,  program manager,1
64878.0,4,2003,2005,1993.0,male,,,,,western michigan university - haworth college of business,1000.0,management,eu,management,sarbanes oxley program manager,92887.0378618592,  program manager,1
3846.0,1,2015,0,1998.0,male,new york university - leonard n. stern school of business,19.0,science,1989.0,columbia university - columbia business school,5.0,finance,eu,other,global and multi asset credit strategies investment specialist,98423.09242223548,global  multi asset credit strategies investment specialist,1
3846.0,6,2006,2015,1998.0,male,new york university - leonard n. stern school of business,19.0,science,1989.0,columbia university - columbia business school,5.0,finance,eu,management,portfolio manager emerging markets debt,95940.98685180036,portfolio manager emerging markets debt,1
3846.0,7,2002,2006,1998.0,male,new york university - leonard n. stern school of business,19.0,science,1989.0,columbia university - columbia business school,5.0,finance,eu,management,credit market risk manager,100641.08917731942,credit market risk manager,1
3846.0,8,1999,2001,1998.0,male,new york university - leonard n. stern school of business,19.0,science,1989.0,columbia university - columbia business school,5.0,finance,eu,other,investment strategist emerging markets debt,97247.39448791956,investment strategist emerging markets debt,1
3847.0,1,2014,0,2012.0,female,,,,,"university of washington, michael g. foster school of business",28.0,computers,eu,management,amazon fashion email marketing manager,84549.81388741499,amazon fashion email marketing manager,1
3847.0,3,2012,2012,2012.0,female,,,,,"university of washington, michael g. foster school of business",28.0,computers,eu,other,product associate,84442.73692553703,product associate,1
79019.0,1,2016,0,2013.0,female,,,,,carnegie mellon university - tepper school of business,8.0,finance,in,other,product associate,84442.73692553703,product associate,1
3849.0,1,2016,0,2006.0,female,carleton college,1000.0,arts,1993.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,deputy director office of economic development,115393.544420215,deputy director office  economic development,1
3849.0,3,2015,2016,2006.0,female,carleton college,1000.0,arts,1993.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,director entrepreneurship and industry office of economic development,105664.30916958224,director entrepreneurship  industry office  economic development,1
3849.0,4,2014,2015,2006.0,female,carleton college,1000.0,arts,1993.0,"university of washington, michael g. foster school of business",28.0,computers,eu,other,startup advocate office of economic development,85267.11059774176,startup advocate office  economic development,1
3849.0,5,2008,2014,2006.0,female,carleton college,1000.0,arts,1993.0,"university of washington, michael g. foster school of business",28.0,finance,eu,other,adjunct faculty instructor venture capital investment,73813.27946807866,adjunct faculty instructor venture capital investment,1
3851.0,1,2012,0,1999.0,female,,,,,"university of washington, michael g. foster school of business",28.0,retail,eu,management,senior vice president general counsel and corporate secretary,150497.83487857264,senior vice president general counsel  corporate secretary,1
5060.0,3,2009,2010,1993.0,male,,,,,university of maryland - robert h. smith school of business,43.0,engineering,eu,management,senior vice president general counsel and corporate secretary,150497.83487857264,senior vice president general counsel  corporate secretary,1
3851.0,2,2010,2012,1999.0,female,,,,,"university of washington, michael g. foster school of business",28.0,retail,eu,other,corporate secretary and corporate counsel,133921.332402002,corporate secretary  corporate counsel,1
3853.0,1,2015,0,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,consultant,innovation and transformation group domain consultant ecommerce and cross channel strategy execution,99096.67515597772,innovation  transformation group domain consultant ecommerce  cross channel strategy execution,1
3853.0,3,2010,2012,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,sr solutions manager mscis,148378.86383352368,sr solutions manager ,1
3853.0,5,2008,2009,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,consultant,liquid crystal display lcd b2c b2b ecommerce and demand supply chain consultant,96011.17241902044,liquid crystal display lcd b2c b2b ecommerce  demand supply chain consultant,1
3853.0,6,2007,2009,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,consultant,b2c b2b ecommerce and demand supply chain consultant,75520.11185232906,b2c b2b ecommerce  demand supply chain consultant,1
3853.0,7,2004,2006,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,manager applied information solutions,88974.46631574453,manager applied information solutions,1
3853.0,8,2002,2004,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,finance,eu,management,b2c ecommerce systems integration solutions manager,95147.70469365812,b2c ecommerce systems integration solutions manager,1
3853.0,9,2001,2002,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,consultant,presales solution consultant and b2c b2b ecommerce product management,88301.47369509871,presales solution consultant  b2c b2b ecommerce product management,1
3853.0,10,2000,2001,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,consultant,b2c b2b ecommerce product management consultant,90844.7603389362,b2c b2b ecommerce product management consultant,1
3853.0,11,1998,2000,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,director b2c b2b ecommerce product management,103752.27531250038,director b2c b2b ecommerce product management,1
3853.0,12,1994,1997,1991.0,male,"university of massachusetts, amherst",63.0,arts,1986.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,marketing director and b2c ecommerce product manager,117567.6130918172,marketing director  b2c ecommerce product manager,1
3856.0,2,2009,2014,1989.0,male,,,,,united states naval academy,5.0,computers,eu,management,senior lead program manager,101158.7524136613,senior lead program manager,1
3856.0,6,2003,2004,1989.0,male,,,,,united states naval academy,5.0,computers,eu,management,licensing manager microsoft game studios,82708.3385528351,licensing manager microsoft game studios,1
3856.0,8,1995,1998,1989.0,male,,,,,united states naval academy,5.0,computers,eu,other,bond trader market maker,85707.29311165113,bond trader market maker,1
3856.0,10,1991,1993,1989.0,male,,,,,united states naval academy,5.0,computers,eu,academia,pension actuary student,76204.82397328327,pension actuary student,1
3860.0,1,2014,0,1998.0,female,the university of texas at austin,11.0,arts,1990.0,"university of washington, michael g. foster school of business",28.0,finance,eu,other,realtor,112691.36210147648,realtor,1
4091.0,1,2000,0,1994.0,male,university of connecticut,60.0,science,1982.0,columbia university - columbia business school,5.0,finance,eu,other,realtor,112691.36210147648,realtor,1
4339.0,2,2006,2010,1987.0,female,"university of california, berkeley",3.0,arts,1983.0,columbia university - columbia business school,5.0,finance,eu,other,realtor,112691.36210147648,realtor,1
6621.0,1,2013,0,1982.0,female,,,,,the university of texas at austin,11.0,finance,eu,other,realtor,112691.36210147648,realtor,1
7249.0,3,2009,0,1984.0,male,university of southern california - marshall school of business,32.0,science,1983.0,university of notre dame - mendoza college of business,15.0,management,eu,other,realtor,112691.36210147648,realtor,1
14600.0,2,2014,2015,2009.0,male,iowa state university,1000.0,science,1988.0,"pepperdine university, the george l. graziadio school of business and management",50.0,finance,eu,other,realtor,112691.36210147648,realtor,1
15657.0,3,2016,0,1999.0,male,harvard business school,0.0,business,1998.0,portland state university - school of business,1000.0,management,eu,other,realtor,112691.36210147648,realtor,1
16404.0,1,2012,0,1977.0,female,,,,,university of minnesota-twin cities,24.0,finance,eu,other,realtor,112691.36210147648,realtor,1
16404.0,2,2008,2012,1977.0,female,,,,,university of minnesota-twin cities,24.0,finance,eu,other,realtor,112691.36210147648,realtor,1
17174.0,1,2005,0,1994.0,female,,,,,georgetown university,20.0,finance,eu,other,realtor,112691.36210147648,realtor,1
18234.0,5,2005,2007,1997.0,male,university of the philippines,1000.0,science,1989.0,northwestern university - kellogg school of management,5.0,finance,eu,other,realtor,112691.36210147648,realtor,1
26508.0,2,2011,2015,1997.0,male,the university of texas at austin - the red mccombs school of business,16.0,science,1997.0,the university of texas at austin - red mccombs school of business,16.0,finance,in,other,realtor,112691.36210147648,realtor,1
27229.0,1,2007,0,1999.0,male,state university of new york college at geneseo,1000.0,science,1993.0,the university of texas at austin - the red mccombs school of business,16.0,finance,eu,other,realtor,112691.36210147648,realtor,1
28163.0,3,2011,0,2003.0,male,university of pittsburgh,1000.0,science,1999.0,university of pittsburgh - joseph m. katz graduate school of business,55.0,management,eu,other,realtor,112691.36210147648,realtor,1
30871.0,2,2009,2011,1999.0,female,stanford university,1.0,arts,1989.0,the university of texas at austin - red mccombs school of business,16.0,finance,eu,other,realtor,112691.36210147648,realtor,1
30871.0,3,2006,2009,1999.0,female,stanford university,1.0,arts,1989.0,the university of texas at austin - red mccombs school of business,16.0,finance,eu,other,realtor,112691.36210147648,realtor,1
31095.0,2,2011,0,2001.0,female,"the university of texas, mccombs school of business",1000.0,business,2007.0,vanderbilt university,15.0,computers,eu,other,realtor,112691.36210147648,realtor,1
31237.0,3,2009,2012,2004.0,female,,,,,the university of texas at austin - red mccombs school of business,16.0,finance,eu,other,realtor,112691.36210147648,realtor,1
31237.0,4,2008,2009,2004.0,female,,,,,the university of texas at austin - red mccombs school of business,16.0,finance,eu,other,realtor,112691.36210147648,realtor,1
31238.0,1,2015,0,2008.0,male,virginia polytechnic institute and state university,1000.0,science,2001.0,duke university - the fuqua school of business,8.0,finance,eu,other,realtor,112691.36210147648,realtor,1
31238.0,3,2011,2013,2008.0,male,virginia polytechnic institute and state university,1000.0,science,2001.0,duke university - the fuqua school of business,8.0,finance,eu,other,realtor,112691.36210147648,realtor,1
34048.0,2,2013,0,2004.0,male,university of texas - austin,1000.0,arts,1994.0,the university of texas at austin - red mccombs school of business,16.0,finance,eu,other,realtor,112691.36210147648,realtor,1
34202.0,1,2015,0,1988.0,male,,,,,the university of texas at austin - the red mccombs school of business,16.0,finance,eu,other,realtor,112691.36210147648,realtor,1
34335.0,1,2016,0,1997.0,male,virginia polytechnic institute and state university,1000.0,science,1990.0,the university of texas at austin - red mccombs school of business,16.0,finance,eu,other,realtor,112691.36210147648,realtor,1
34730.0,1,2003,0,1996.0,female,,,,,the university of texas at austin - the red mccombs school of business,16.0,finance,as,other,realtor,112691.36210147648,realtor,1
35694.0,1,2012,0,1978.0,female,,,,,colby college,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
40499.0,5,2007,2012,1991.0,male,brown university,22.0,arts,1986.0,massachusetts institute of technology - sloan school of management,4.0,finance,eu,other,realtor,112691.36210147648,realtor,1
40499.0,9,2007,2010,1991.0,male,brown university,22.0,arts,1986.0,massachusetts institute of technology - sloan school of management,4.0,finance,eu,other,realtor,112691.36210147648,realtor,1
40499.0,7,2000,2012,1991.0,male,brown university,22.0,arts,1986.0,massachusetts institute of technology - sloan school of management,4.0,finance,eu,other,realtor,112691.36210147648,realtor,1
43038.0,2,2003,2006,1998.0,male,university of nevada-reno,1000.0,science,1979.0,"university of california, berkeley - walter a. haas school of business",3.0,finance,eu,other,realtor,112691.36210147648,realtor,1
49176.0,2,2011,0,2010.0,male,amravati university,1000.0,science,,the university of chicago booth school of business,2.0,finance,in,other,realtor,112691.36210147648,realtor,1
51059.0,12,2002,2006,2000.0,female,,,,,broward community college,1000.0,management,eu,other,realtor,112691.36210147648,realtor,1
51302.0,1,2016,0,1973.0,male,,,,,baruch college,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
51302.0,3,2013,2015,1973.0,male,,,,,baruch college,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
54042.0,1,2012,0,1996.0,female,,,,,university of wisconsin-madison - school of business,29.0,finance,eu,other,realtor,112691.36210147648,realtor,1
54042.0,2,2009,2012,1996.0,female,,,,,university of wisconsin-madison - school of business,29.0,finance,eu,other,realtor,112691.36210147648,realtor,1
54042.0,4,2005,2009,1996.0,female,,,,,university of wisconsin-madison - school of business,29.0,finance,eu,other,realtor,112691.36210147648,realtor,1
55761.0,2,2015,2015,2005.0,female,western connecticut state university,1000.0,science,,the university of chicago - booth school of business,2.0,other,eu,other,realtor,112691.36210147648,realtor,1
59575.0,2,2013,2015,1987.0,female,northeastern university,39.0,science,1980.0,university of michigan - stephen m. ross school of business,12.0,finance,eu,other,realtor,112691.36210147648,realtor,1
59858.0,1,2003,0,1991.0,female,university of pennsylvania - the wharton school,3.0,science,1987.0,massachusetts institute of technology - sloan school of management,4.0,finance,eu,other,realtor,112691.36210147648,realtor,1
59960.0,1,2002,0,1997.0,male,"university of california, berkeley",3.0,science,1991.0,university of michigan - stephen m. ross school of business,12.0,finance,eu,other,realtor,112691.36210147648,realtor,1
74927.0,5,2005,2005,1987.0,male,,,,,carleton college,1000.0,management,eu,other,realtor,112691.36210147648,realtor,1
75478.0,8,2009,2010,1981.0,female,,,,,the george washington university,56.0,finance,eu,other,realtor,112691.36210147648,realtor,1
75583.0,1,2016,0,2005.0,female,,,,,delhi vishwavidyalaya,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
75592.0,1,2011,0,1977.0,female,,,,,cornell university,9.0,finance,eu,other,realtor,112691.36210147648,realtor,1
75592.0,3,2006,2009,1977.0,female,,,,,cornell university,9.0,finance,eu,other,realtor,112691.36210147648,realtor,1
75651.0,1,2015,0,1991.0,male,georgetown university,20.0,science,1992.0,上智大学,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
75651.0,4,2003,2010,1991.0,male,georgetown university,20.0,science,1992.0,上智大学,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
82434.0,1,2016,0,1994.0,male,university of notre dame,15.0,business,1989.0,ucla anderson school of management,53.0,engineering,eu,other,realtor,112691.36210147648,realtor,1
82824.0,1,2015,0,1998.0,female,,,,,the university of new mexico - robert o. anderson school of management,97.0,finance,eu,other,realtor,112691.36210147648,realtor,1
82824.0,2,2011,0,1998.0,female,,,,,the university of new mexico - robert o. anderson school of management,97.0,finance,eu,other,realtor,112691.36210147648,realtor,1
82824.0,3,2011,0,1998.0,female,,,,,the university of new mexico - robert o. anderson school of management,97.0,finance,eu,other,realtor,112691.36210147648,realtor,1
82836.0,1,2015,0,1981.0,female,"university of california, los angeles",18.0,arts,1979.0,ucla anderson school of management,53.0,finance,eu,other,realtor,112691.36210147648,realtor,1
82847.0,1,2003,0,1999.0,female,california state polytechnic university-pomona,11.0,science,1982.0,"university of california, los angeles - the anderson school of management",14.0,finance,eu,other,realtor,112691.36210147648,realtor,1
82864.0,1,2011,0,1987.0,female,,,,,brown university,22.0,finance,eu,other,realtor,112691.36210147648,realtor,1
83375.0,4,2004,2012,2000.0,male,university of pittsburgh,1000.0,science,1980.0,carnegie mellon university - tepper school of business,8.0,finance,eu,other,realtor,112691.36210147648,realtor,1
84495.0,6,2004,2004,2002.0,male,,,,,trinity university,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
85086.0,2,2015,0,2006.0,female,,,,,the university of new mexico - robert o. anderson school of management,97.0,finance,eu,other,realtor,112691.36210147648,realtor,1
85086.0,6,2013,2015,2006.0,female,,,,,the university of new mexico - robert o. anderson school of management,97.0,finance,eu,other,realtor,112691.36210147648,realtor,1
85086.0,7,2011,2013,2006.0,female,,,,,the university of new mexico - robert o. anderson school of management,97.0,science,eu,other,realtor,112691.36210147648,realtor,1
85086.0,8,2010,2011,2006.0,female,,,,,the university of new mexico - robert o. anderson school of management,97.0,science,eu,other,realtor,112691.36210147648,realtor,1
87153.0,1,2014,0,1984.0,female,,,,,new york university,36.0,finance,eu,other,realtor,112691.36210147648,realtor,1
87386.0,1,2008,0,2000.0,male,universidad anáhuac,1000.0,arts,1994.0,university of north carolina at chapel hill - kenan-flagler business school,15.0,finance,eu,other,realtor,112691.36210147648,realtor,1
87424.0,1,2014,0,2005.0,male,instituto tecnológico y de estudios superiores de monterrey,1000.0,science,1999.0,university of north carolina at chapel hill - kenan-flagler business school,15.0,finance,eu,other,realtor,112691.36210147648,realtor,1
87532.0,3,2009,2011,1992.0,female,university of new hampshire - whittemore school of business and economics,1000.0,science,1984.0,university of north carolina at chapel hill - kenan-flagler business school,15.0,finance,eu,other,realtor,112691.36210147648,realtor,1
87709.0,4,2007,2012,1986.0,male,university of pittsburgh at johnstown,1000.0,science,,university of north carolina at chapel hill - kenan-flagler business school,15.0,finance,as,other,realtor,112691.36210147648,realtor,1
87899.0,5,2005,2007,1991.0,male,,,,,kalamazoo college,1000.0,healthcare,eu,other,realtor,112691.36210147648,realtor,1
89327.0,3,2008,0,1994.0,male,"university of california, berkeley",3.0,science,1986.0,anderson graduate school of management at ucla,1000.0,computers,eu,other,realtor,112691.36210147648,realtor,1
89792.0,2,2000,2007,1986.0,female,,,,,the university of connecticut school of business,60.0,retail,eu,other,realtor,112691.36210147648,realtor,1
89929.0,2,2005,0,1983.0,male,manhattan college,1000.0,arts,1974.0,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
91137.0,1,2015,0,2010.0,female,,,,,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92240.0,3,2013,2014,1999.0,male,,,,,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92274.0,1,2009,0,1992.0,female,mount holyoke college,1000.0,arts,1985.0,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92632.0,1,2005,0,1983.0,female,,,,,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92685.0,6,2004,2006,1997.0,female,university of connecticut,60.0,science,1993.0,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92699.0,2,2009,2011,1986.0,female,,,,,western connecticut state university,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92699.0,3,2000,2009,1986.0,female,,,,,western connecticut state university,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92699.0,1,2000,0,1986.0,female,,,,,western connecticut state university,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92712.0,3,2002,2004,1984.0,female,syracuse university - maxwell school,1000.0,arts,1979.0,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92718.0,1,2013,0,2011.0,female,central connecticut state university,1000.0,arts,2005.0,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92728.0,3,2003,2008,1987.0,female,california state university-fresno,1000.0,science,1980.0,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92763.0,1,2016,0,1997.0,female,the university of connecticut school of business,60.0,science,1994.0,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92765.0,1,2015,0,1990.0,male,the university of connecticut school of business,60.0,science,1984.0,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
92787.0,1,2008,0,1972.0,male,,,,,the university of connecticut school of business,60.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95458.0,4,2006,2010,1997.0,male,,,,,the university of new mexico - robert o. anderson school of management,97.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95576.0,3,1990,2003,1980.0,male,"university of california, berkeley",3.0,arts,1976.0,"university of california, los angeles - the anderson school of management",14.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95578.0,1,2012,0,2007.0,female,the university of new mexico - robert o. anderson school of management,97.0,business,2008.0,the hong kong polytechnic university,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95598.0,1,2003,0,1992.0,female,loyola college in maryland,1000.0,science,1986.0,ucla anderson school of management,53.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95613.0,1,2015,0,2006.0,female,"university of california, los angeles",18.0,science,1997.0,"university of california, los angeles - the anderson school of management",14.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95623.0,1,2016,0,1980.0,female,pomona college,11.0,arts,1976.0,ucla anderson school of management,53.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95623.0,2,2013,2016,1980.0,female,pomona college,11.0,arts,1976.0,ucla anderson school of management,53.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95623.0,3,2010,2013,1980.0,female,pomona college,11.0,arts,1976.0,ucla anderson school of management,53.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95634.0,1,2012,0,2004.0,female,"university of california, santa barbara",96.0,science,1994.0,"university of california, los angeles - the anderson school of management",14.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95634.0,2,2004,2008,2004.0,female,"university of california, santa barbara",96.0,science,1994.0,"university of california, los angeles - the anderson school of management",14.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95699.0,1,2014,0,2003.0,female,,,,,the university of new mexico - robert o. anderson school of management,97.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95701.0,1,2006,0,2001.0,male,us navy school,1000.0,science,2006.0,de anza college,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
95701.0,5,2002,2006,2001.0,male,us navy school,1000.0,science,2006.0,de anza college,1000.0,finance,eu,other,realtor,112691.36210147648,realtor,1
99657.0,3,2015,0,2005.0,male,university of florida,1000.0,science,1997.0,university of north carolina at chapel hill - kenan-flagler business school,15.0,finance,in,other,realtor,112691.36210147648,realtor,1
3860.0,4,2013,2014,1998.0,female,the university of texas at austin,11.0,arts,1990.0,"university of washington, michael g. foster school of business",28.0,finance,eu,other,realtor mba century 21 m&m assocates,85680.25940772085,realtor mba century  m ,1
3860.0,7,2006,2007,1998.0,female,the university of texas at austin,11.0,arts,1990.0,"university of washington, michael g. foster school of business",28.0,finance,eu,management,sr principal marketing manager,136375.11849780558,sr principal marketing manager,1
3860.0,8,2005,2006,1998.0,female,the university of texas at austin,11.0,arts,1990.0,"university of washington, michael g. foster school of business",28.0,finance,eu,management,lead project manager partner development,95871.81004923876,lead project manager partner development,1
3860.0,9,2001,2005,1998.0,female,the university of texas at austin,11.0,arts,1990.0,"university of washington, michael g. foster school of business",28.0,finance,eu,management,product manager global partner readiness,128501.22841041315,product manager global partner readiness,1
3860.0,10,1998,2001,1998.0,female,the university of texas at austin,11.0,arts,1990.0,"university of washington, michael g. foster school of business",28.0,computers,eu,management,product manager consumer,118708.02433507654,product manager consumer,1
77899.0,1,2016,0,2015.0,male,villanova university,50.0,science,2007.0,carnegie mellon university - tepper school of business,8.0,computers,eu,management,product manager consumer,118708.02433507654,product manager consumer,1
3862.0,1,2015,0,2003.0,male,,,,,depauw university,1000.0,computers,eu,management,vice president product teams,153477.67495406978,vice president product teams,1
3862.0,2,2014,2014,2003.0,male,,,,,depauw university,1000.0,computers,eu,management,group manager growth and data,108241.45274566478,group manager growth  data,1
3862.0,3,2008,2014,2003.0,male,,,,,depauw university,1000.0,computers,eu,management,group manager zillow mortgage marketplace and site traffic,98713.50607434825,group manager  mortgage marketplace  site traffic,1
3862.0,5,2005,2007,2003.0,male,,,,,depauw university,1000.0,computers,eu,other,stress and performance team lead,95511.75584258731,stress  performance team lead,1
3863.0,1,2012,0,2002.0,female,the johns hopkins university,10.0,arts,1998.0,columbia university mailman school of public health,1000.0,healthcare,in,management,strategic development manager,127701.5179578588,strategic development manager,1
77185.0,7,2008,2009,1998.0,male,university of michigan,35.0,science,1993.0,carnegie mellon university - tepper school of business,8.0,management,eu,management,strategic development manager,127701.5179578588,strategic development manager,1
3863.0,5,2008,2010,2002.0,female,the johns hopkins university,10.0,arts,1998.0,columbia university mailman school of public health,1000.0,healthcare,in,other,business analyst ii financial planning and analysis,91205.95292448648,business analyst ii financial planning  analysis,1
